date,category,product,quantity,price,total,customerid,paymentmethod
2022-07-03,Vegetables,Potato,11.0,424.45,50.0,CUST5502,Card
2021-04-03,Beverages,Juice,-5.0,99999.0,-499995.0,CUST7272,Wallet
2022-04-19,Meat,Lamb,-5.0,-10.0,50.0,XXXX,Wallet
2022-06-07,Meat,Chicken,-5.0,99999.0,-499995.0,CUST2809,INVALID
2023-06-23,Dairy,Cheese,19.0,404.09,7677.709999999999,CUST1176,INVALID
2021-09-23,Meat,Pork,18.0,-10.0,-180.0,XXXX,Cash
2023-06-07,Meat,Fish,5.0,-10.0,-50.0,XXXX,Card
2023-10-10,Bakery,Bread,19.0,417.33,7929.269999999999,XXXX,INVALID
2023-06-15,Vegetables,Onion,11.0,99999.0,50.0,XXXX,Wallet
2021-07-14,Bakery,Bun,11.0,242.135,50.0,CUST3506,Card
2022-01-03,Beverages,Coffee,-5.0,266.71,-1333.55,XXXX,UPI
2022-06-21,Frozen,Ice Cream,11.0,99999.0,50.0,XXXX,Card
2021-01-20,Frozen,Frozen Veg,-5.0,242.135,50.0,XXXX,Wallet
2022-08-17,Snacks,Candy,11.0,316.72,3483.92,XXXX,Card
2021-12-03,Frozen,Frozen Meat,-5.0,-10.0,50.0,CUST4611,Wallet
2022-02-11,Vegetables,Spinach,-5.0,99999.0,-499995.0,XXXX,Card
2023-10-01,Vegetables,Onion,1000.0,242.135,50.0,CUST7555,Card
2021-07-17,Vegetables,Tomato,11.0,-10.0,50.0,CUST2607,Cash
2023-05-04,Bakery,Bread,11.0,99999.0,50.0,XXXX,Card
2022-08-03,Frozen,Frozen Fish,19.0,-10.0,-190.0,XXXX,INVALID
2022-04-26,Frozen,Frozen Fish,-5.0,242.135,50.0,XXXX,Wallet
2021-06-01,Meat,Fish,19.0,242.135,50.0,XXXX,Card
2021-09-24,Meat,Fish,20.0,254.51,5090.2,XXXX,Card
2022-03-20,Bakery,Bun,1000.0,-10.0,-10000.0,CUST6627,Card
2021-12-09,Bakery,Cake,8.0,-10.0,-80.0,CUST2413,Cash
2022-11-19,Beverages,Pepsi,-5.0,242.135,50.0,XXXX,UPI
2021-10-03,Vegetables,Onion,1000.0,99999.0,99999000.0,XXXX,Wallet
2021-05-06,Snacks,Candy,1000.0,-10.0,-10000.0,XXXX,Cash
2022-09-22,Frozen,Ice Cream,11.0,242.135,50.0,XXXX,Wallet
2021-02-07,Bakery,Croissant,11.0,446.8,50.0,XXXX,Card
2023-01-18,Bakery,Cake,11.0,242.135,50.0,CUST4544,Card
2021-09-02,Dairy,Cheese,18.0,242.135,50.0,XXXX,Cash
2022-10-26,Dairy,Cheese,13.0,195.23,2537.99,CUST1473,Card
2023-05-13,Dairy,Cheese,-5.0,-10.0,50.0,XXXX,INVALID
2023-07-31,Snacks,Chocolate,11.0,99999.0,50.0,XXXX,Card
2022-01-15,Fruits,Banana,1000.0,99999.0,99999000.0,XXXX,INVALID
2023-09-29,Fruits,Banana,4.0,242.135,50.0,CUST1494,INVALID
2023-09-07,Snacks,Cookies,1.0,251.48,251.48,XXXX,INVALID
2021-09-13,Dairy,Milk,-5.0,-10.0,50.0,XXXX,UPI
2021-05-22,Meat,Lamb,-5.0,242.135,50.0,XXXX,Wallet
2023-09-13,Beverages,Coke,6.0,389.49,2336.94,XXXX,Card
2023-06-25,Beverages,Coke,5.0,92.99,464.95,CUST5079,UPI
2023-02-06,Frozen,Frozen Fish,7.0,-10.0,-70.0,XXXX,Cash
2021-02-25,Snacks,Cookies,11.0,339.31,50.0,CUST2274,Cash
2021-03-19,Vegetables,Potato,-5.0,242.135,50.0,XXXX,UPI
2022-07-07,Fruits,Mango,18.0,347.31,6251.58,XXXX,UPI
2021-08-25,Meat,Pork,1000.0,99999.0,99999000.0,XXXX,Card
2021-05-27,Meat,Chicken,-5.0,-10.0,50.0,XXXX,INVALID
2021-09-09,Meat,Fish,-5.0,242.135,50.0,XXXX,Card
2023-12-23,Dairy,Yogurt,11.0,242.135,50.0,CUST4551,Card
2022-06-04,Beverages,Juice,1000.0,99999.0,99999000.0,XXXX,Wallet
2022-08-16,Bakery,Cake,1000.0,99999.0,99999000.0,XXXX,Cash
2021-02-18,Fruits,Grapes,11.0,242.135,50.0,XXXX,UPI
2023-06-23,Beverages,Pepsi,-5.0,145.74,-728.7,XXXX,Wallet
2023-03-18,Meat,Fish,11.0,242.135,50.0,XXXX,UPI
2022-11-11,Vegetables,Spinach,11.0,-10.0,50.0,CUST4453,Wallet
2022-04-29,Meat,Lamb,11.0,472.43,50.0,XXXX,Cash
2023-08-21,Dairy,Butter,11.0,242.135,50.0,XXXX,Card
2023-02-12,Snacks,Chocolate,1000.0,99999.0,99999000.0,CUST8763,Card
2023-06-14,Bakery,Bun,-5.0,242.135,50.0,XXXX,INVALID
2023-12-09,Beverages,Pepsi,11.0,421.89,50.0,XXXX,UPI
2021-07-19,Bakery,Croissant,1000.0,99999.0,99999000.0,XXXX,UPI
2023-09-01,Fruits,Orange,11.0,242.135,50.0,CUST2298,UPI
2021-02-07,Frozen,Frozen Veg,-5.0,99999.0,-499995.0,XXXX,UPI
2022-07-19,Meat,Pork,9.0,99999.0,899991.0,CUST5904,Card
2022-02-02,Vegetables,Potato,15.0,35.97,539.55,CUST7704,UPI
2021-05-15,Dairy,Milk,18.0,99999.0,1799982.0,XXXX,Card
2021-11-10,Beverages,Water,13.0,242.135,50.0,CUST6162,Card
2021-05-12,Meat,Beef,11.0,99999.0,50.0,CUST5761,UPI
2021-12-30,Vegetables,Potato,2.0,99999.0,199998.0,XXXX,Card
2022-05-31,Dairy,Cream,-5.0,99999.0,-499995.0,CUST5319,Card
2021-09-16,Fruits,Grapes,11.0,242.135,50.0,XXXX,UPI
2021-10-21,Frozen,Frozen Veg,-5.0,232.01,-1160.05,XXXX,UPI
2023-03-21,Dairy,Yogurt,1000.0,-10.0,-10000.0,XXXX,UPI
2022-01-22,Fruits,Apple,20.0,99999.0,1999980.0,CUST3318,Wallet
2023-09-26,Snacks,Nuts,1000.0,99999.0,99999000.0,XXXX,UPI
2021-06-01,Snacks,Chocolate,11.0,242.135,50.0,XXXX,Card
2023-03-16,Fruits,Grapes,1000.0,242.135,50.0,XXXX,INVALID
2022-09-06,Fruits,Grapes,11.0,99999.0,50.0,CUST4076,Card
2023-02-14,Meat,Beef,1000.0,242.135,50.0,XXXX,Card
2021-01-10,Dairy,Milk,2.0,395.47,790.94,XXXX,Wallet
2022-05-10,Snacks,Cookies,11.0,16.55,50.0,XXXX,Card
2023-09-11,Meat,Lamb,1000.0,43.15,43150.0,CUST6022,INVALID
2023-04-06,Fruits,Apple,11.0,99999.0,50.0,CUST8124,Cash
2022-07-08,Dairy,Cream,1000.0,-10.0,-10000.0,XXXX,Wallet
2022-02-03,Snacks,Chocolate,-5.0,242.135,50.0,XXXX,INVALID
2022-08-01,Fruits,Banana,20.0,99999.0,1999980.0,CUST9542,UPI
2023-09-21,Fruits,Grapes,-5.0,-10.0,50.0,CUST4526,Cash
2022-10-05,Frozen,Frozen Veg,11.0,99999.0,50.0,CUST5050,Cash
2022-09-07,Dairy,Yogurt,-5.0,262.86,-1314.3000000000002,XXXX,Card
2021-03-07,Vegetables,Carrot,17.0,-10.0,-170.0,CUST6748,UPI
2022-05-05,Bakery,Croissant,13.0,201.17,2615.21,XXXX,Wallet
2021-04-16,Snacks,Chocolate,1000.0,242.135,50.0,XXXX,UPI
2023-08-17,Fruits,Grapes,1000.0,-10.0,-10000.0,XXXX,UPI
2022-01-20,Beverages,Coke,11.0,242.135,50.0,XXXX,INVALID
2022-02-11,Vegetables,Potato,11.0,184.94,50.0,XXXX,UPI
2021-09-05,Meat,Fish,17.0,450.22,7653.740000000001,XXXX,Wallet
2023-07-18,Fruits,Banana,1000.0,-10.0,-10000.0,CUST3221,Card
2021-03-15,Meat,Lamb,1000.0,242.135,50.0,XXXX,INVALID
2022-11-28,Vegetables,Spinach,11.0,99999.0,50.0,XXXX,UPI
2023-04-24,Snacks,Chips,8.0,255.65,2045.2,XXXX,Cash
2022-10-24,Dairy,Butter,11.0,99999.0,50.0,CUST3711,Card
2023-10-10,Dairy,Cheese,-5.0,104.83,-524.15,CUST9379,INVALID
2023-01-12,Bakery,Cake,11.0,224.53,50.0,CUST1086,Card
2021-08-06,Bakery,Cake,15.0,99999.0,1499985.0,XXXX,Wallet
2023-06-06,Meat,Pork,11.0,242.135,50.0,CUST8991,Wallet
2023-08-04,Meat,Lamb,11.0,-10.0,50.0,CUST3292,Cash
2023-03-19,Bakery,Bread,13.0,242.135,50.0,CUST1993,Card
2021-06-12,Fruits,Orange,1000.0,-10.0,-10000.0,XXXX,UPI
2021-05-07,Meat,Beef,17.0,92.85,1578.4499999999998,XXXX,Cash
2023-02-18,Vegetables,Tomato,1000.0,-10.0,-10000.0,XXXX,INVALID
2021-03-15,Frozen,Frozen Pizza,-5.0,91.19,-455.95,XXXX,UPI
2022-02-26,Beverages,Water,11.0,-10.0,50.0,XXXX,Wallet
2022-01-09,Vegetables,Tomato,4.0,99999.0,399996.0,CUST1799,Card
2022-03-05,Bakery,Bread,7.0,99999.0,699993.0,CUST7233,Card
2021-03-30,Vegetables,Potato,1000.0,99999.0,99999000.0,XXXX,INVALID
2021-01-31,Frozen,Frozen Meat,1000.0,242.135,50.0,XXXX,Wallet
2021-08-23,Vegetables,Potato,-5.0,432.16,-2160.8,XXXX,Card
2022-06-15,Vegetables,Onion,2.0,242.135,50.0,XXXX,Card
2023-04-09,Bakery,Bread,-5.0,99999.0,-499995.0,XXXX,Card
2021-06-19,Beverages,Pepsi,-5.0,99999.0,-499995.0,XXXX,Wallet
2021-03-15,Meat,Fish,1000.0,231.21,231210.0,CUST1803,Cash
2021-12-11,Snacks,Chips,-5.0,-10.0,50.0,XXXX,Wallet
2021-02-23,Meat,Beef,-5.0,430.2,-2151.0,CUST8889,Wallet
2022-05-23,Vegetables,Carrot,1000.0,-10.0,-10000.0,XXXX,Cash
2023-01-13,Beverages,Water,11.0,-10.0,50.0,CUST7028,Card
2023-01-13,Frozen,Frozen Veg,14.0,-10.0,-140.0,CUST2941,INVALID
2023-08-08,Frozen,Frozen Meat,1000.0,242.135,50.0,XXXX,Card
2021-06-14,Snacks,Candy,1000.0,80.05,80050.0,XXXX,Card
2021-04-05,Dairy,Milk,1000.0,387.16,387160.0,XXXX,Cash
2023-08-29,Frozen,Frozen Veg,1000.0,99999.0,99999000.0,CUST9318,INVALID
2023-12-15,Fruits,Apple,16.0,425.54,6808.64,CUST3490,Card
2023-06-12,Dairy,Yogurt,1000.0,411.71,411710.0,XXXX,UPI
2022-12-18,Vegetables,Spinach,11.0,242.135,50.0,CUST1469,Card
2021-03-17,Fruits,Mango,1000.0,265.4,265400.0,XXXX,INVALID
2023-01-05,Fruits,Grapes,11.0,99999.0,50.0,CUST2113,Card
2022-02-04,Fruits,Orange,11.0,-10.0,50.0,XXXX,Cash
2022-12-16,Snacks,Nuts,-5.0,207.85,-1039.25,XXXX,Card
2022-08-31,Vegetables,Onion,1.0,242.135,50.0,XXXX,INVALID
2023-09-23,Beverages,Juice,12.0,312.62,3751.44,CUST3698,Card
2022-03-30,Meat,Pork,7.0,99999.0,699993.0,CUST2173,UPI
2022-12-20,Beverages,Juice,4.0,242.135,50.0,XXXX,Card
2021-07-16,Bakery,Cake,-5.0,253.22,-1266.1,XXXX,Card
2021-04-17,Dairy,Butter,1000.0,112.06,112060.0,XXXX,UPI
2023-05-04,Frozen,Frozen Veg,-5.0,276.34,-1381.6999999999998,XXXX,Card
2023-07-23,Vegetables,Spinach,11.0,-10.0,50.0,XXXX,Card
2021-09-24,Dairy,Yogurt,1000.0,445.6,445600.0,XXXX,Card
2022-10-07,Vegetables,Onion,11.0,242.135,50.0,XXXX,Wallet
2021-02-08,Frozen,Frozen Veg,-5.0,242.135,50.0,CUST1709,Cash
2023-07-02,Bakery,Cake,-5.0,-10.0,50.0,CUST5291,Cash
2022-01-14,Vegetables,Tomato,-5.0,99999.0,-499995.0,XXXX,UPI
2023-07-30,Bakery,Donut,-5.0,99999.0,-499995.0,XXXX,Wallet
2021-11-17,Bakery,Cake,1000.0,242.135,50.0,XXXX,Card
2022-06-30,Beverages,Pepsi,1000.0,21.95,21950.0,XXXX,Card
2023-07-25,Frozen,Ice Cream,11.0,239.55,50.0,CUST2225,Card
2022-03-30,Snacks,Candy,-5.0,-10.0,50.0,XXXX,UPI
2022-03-15,Fruits,Banana,-5.0,242.135,50.0,CUST2212,Cash
2023-10-27,Vegetables,Carrot,4.0,99999.0,399996.0,XXXX,Card
2022-08-22,Beverages,Coke,-5.0,242.135,50.0,XXXX,Wallet
2022-07-04,Fruits,Mango,1000.0,-10.0,-10000.0,XXXX,Wallet
2021-01-24,Bakery,Bun,3.0,158.61,475.83,XXXX,Card
2023-02-13,Dairy,Cheese,12.0,191.88,2302.56,XXXX,Card
2021-03-04,Frozen,Frozen Pizza,-5.0,244.01,-1220.05,CUST2873,Wallet
2022-07-30,Frozen,Frozen Fish,1000.0,242.135,50.0,CUST5009,Card
2021-02-08,Dairy,Cheese,-5.0,-10.0,50.0,XXXX,Wallet
2023-12-19,Vegetables,Onion,11.0,99999.0,50.0,XXXX,INVALID
2021-05-31,Beverages,Pepsi,1000.0,242.135,50.0,XXXX,Wallet
2022-09-01,Meat,Fish,-5.0,173.6,-868.0,XXXX,UPI
2023-04-18,Dairy,Cream,-5.0,242.135,50.0,XXXX,UPI
2021-10-20,Beverages,Water,1000.0,54.14,54140.0,XXXX,Wallet
2021-04-08,Frozen,Ice Cream,1000.0,44.45,44450.0,XXXX,Card
2022-11-19,Meat,Fish,11.0,99999.0,50.0,CUST2958,Cash
2023-12-15,Meat,Lamb,-5.0,404.93,-2024.65,XXXX,Wallet
2023-02-11,Meat,Fish,1000.0,476.9,476900.0,CUST3238,Card
2022-01-16,Vegetables,Potato,1000.0,380.86,380860.0,CUST8589,Cash
2021-03-03,Snacks,Chips,11.0,-10.0,50.0,XXXX,Cash
2023-06-26,Beverages,Coffee,-5.0,-10.0,50.0,XXXX,Wallet
2023-11-18,Vegetables,Carrot,11.0,242.135,50.0,XXXX,UPI
2022-07-27,Vegetables,Potato,11.0,242.135,50.0,XXXX,UPI
2023-01-12,Frozen,Ice Cream,-5.0,99999.0,-499995.0,XXXX,Card
2021-01-01,Meat,Beef,1000.0,440.64,440640.0,CUST4016,Card
2023-08-13,Vegetables,Potato,11.0,99999.0,50.0,XXXX,Cash
2023-01-24,Bakery,Bread,-5.0,242.135,50.0,CUST8775,Card
2022-02-03,Snacks,Candy,11.0,405.96,50.0,CUST5206,Wallet
2021-04-27,Frozen,Ice Cream,15.0,242.135,50.0,XXXX,Card
2022-03-02,Fruits,Mango,6.0,242.135,50.0,XXXX,Card
2023-11-29,Snacks,Candy,11.0,99999.0,50.0,XXXX,Wallet
2022-09-25,Frozen,Frozen Veg,-5.0,242.135,50.0,XXXX,Cash
2021-09-14,Snacks,Chocolate,13.0,363.25,4722.25,XXXX,Card
2021-06-28,Meat,Pork,-5.0,242.135,50.0,XXXX,INVALID
2023-07-09,Snacks,Nuts,1000.0,419.35,419350.0,XXXX,Wallet
2021-11-10,Snacks,Nuts,-5.0,-10.0,50.0,XXXX,Card
2022-10-14,Vegetables,Onion,1000.0,-10.0,-10000.0,XXXX,Wallet
2023-07-08,Bakery,Bun,1000.0,234.09,234090.0,XXXX,INVALID
2022-10-15,Fruits,Banana,11.0,99999.0,50.0,CUST2053,INVALID
2023-11-03,Fruits,Orange,11.0,242.135,50.0,CUST6775,Card
2023-06-07,Meat,Beef,11.0,-10.0,50.0,CUST5227,Card
2023-01-11,Beverages,Coke,8.0,-10.0,-80.0,CUST6831,Card
2023-09-19,Snacks,Nuts,11.0,99999.0,50.0,CUST8263,Wallet
2023-11-09,Beverages,Water,1000.0,242.135,50.0,XXXX,Card
2023-02-21,Meat,Beef,-5.0,-10.0,50.0,XXXX,INVALID
2023-04-16,Beverages,Coke,11.0,-10.0,50.0,CUST4650,INVALID
2023-10-16,Fruits,Apple,15.0,242.135,50.0,CUST5452,Card
2022-07-04,Meat,Chicken,1000.0,123.48,123480.0,XXXX,Wallet
2021-01-18,Frozen,Frozen Veg,1000.0,367.76,367760.0,XXXX,Card
2021-11-15,Vegetables,Potato,1000.0,-10.0,-10000.0,XXXX,UPI
2022-04-07,Dairy,Cheese,1000.0,99999.0,99999000.0,XXXX,Wallet
2022-12-04,Dairy,Yogurt,1000.0,344.15,344150.0,XXXX,INVALID
2022-11-28,Meat,Pork,12.0,99999.0,1199988.0,XXXX,Cash
2021-07-25,Bakery,Bun,11.0,242.135,50.0,XXXX,INVALID
2023-11-27,Fruits,Apple,16.0,242.135,50.0,CUST1813,Wallet
2021-03-21,Dairy,Cream,-5.0,99999.0,-499995.0,XXXX,UPI
2022-08-05,Fruits,Apple,8.0,41.62,332.96,XXXX,Cash
2023-02-22,Frozen,Frozen Veg,11.0,71.29,50.0,XXXX,Wallet
2022-01-22,Snacks,Nuts,19.0,99999.0,1899981.0,XXXX,Card
2023-08-24,Vegetables,Tomato,1000.0,242.135,50.0,XXXX,Cash
2023-06-07,Meat,Fish,11.0,242.135,50.0,XXXX,Card
2022-12-17,Meat,Chicken,14.0,71.6,1002.4,XXXX,Cash
2022-06-10,Snacks,Chocolate,1000.0,99999.0,99999000.0,CUST4809,Cash
2021-05-25,Dairy,Butter,11.0,25.18,50.0,CUST6160,Card
2023-07-31,Frozen,Frozen Meat,-5.0,242.135,50.0,XXXX,Card
2023-04-29,Dairy,Milk,-5.0,99999.0,-499995.0,XXXX,Cash
2021-10-27,Meat,Lamb,1.0,99999.0,99999.0,CUST7538,Card
2021-03-01,Snacks,Chips,1000.0,242.135,50.0,CUST2330,Cash
2022-02-25,Bakery,Croissant,-5.0,-10.0,50.0,CUST4338,Card
2023-01-18,Frozen,Frozen Meat,1.0,-10.0,-10.0,XXXX,Card
2021-09-16,Beverages,Water,1000.0,-10.0,-10000.0,XXXX,Card
2021-12-28,Fruits,Grapes,12.0,242.135,50.0,CUST6231,INVALID
2022-04-08,Vegetables,Tomato,11.0,493.2,50.0,CUST2903,Card
2022-06-20,Vegetables,Tomato,1000.0,-10.0,-10000.0,CUST7622,UPI
2021-11-12,Meat,Chicken,9.0,242.135,50.0,XXXX,UPI
2021-04-17,Meat,Beef,10.0,-10.0,-100.0,CUST1303,Card
2023-02-24,Dairy,Milk,11.0,486.5,50.0,XXXX,UPI
2023-02-09,Fruits,Grapes,-5.0,242.135,50.0,XXXX,UPI
2023-11-01,Dairy,Cheese,20.0,-10.0,-200.0,XXXX,INVALID
2021-04-13,Fruits,Mango,11.0,99999.0,50.0,CUST1471,Wallet
2023-11-04,Dairy,Yogurt,-5.0,242.135,50.0,XXXX,Card
2023-04-21,Meat,Beef,17.0,-10.0,-170.0,XXXX,Wallet
2022-05-27,Dairy,Yogurt,-5.0,-10.0,50.0,XXXX,Card
2021-01-30,Bakery,Bread,11.0,99999.0,50.0,XXXX,Wallet
2021-01-26,Beverages,Coffee,-5.0,-10.0,50.0,CUST7566,Card
2023-01-18,Beverages,Pepsi,12.0,323.9,3886.8,XXXX,Card
2022-10-11,Bakery,Bread,-5.0,-10.0,50.0,XXXX,UPI
2021-09-13,Beverages,Water,-5.0,99999.0,-499995.0,XXXX,Wallet
2021-08-25,Snacks,Nuts,11.0,242.135,50.0,XXXX,INVALID
2023-05-17,Beverages,Coke,-5.0,-10.0,50.0,XXXX,INVALID
2021-07-03,Fruits,Mango,-5.0,242.135,50.0,XXXX,Card
2022-10-14,Dairy,Cream,-5.0,99999.0,-499995.0,XXXX,UPI
2022-10-18,Dairy,Cheese,-5.0,443.84,-2219.2,XXXX,Card
2021-08-04,Fruits,Apple,11.0,-10.0,50.0,CUST7932,INVALID
2022-08-30,Snacks,Cookies,-5.0,-10.0,50.0,XXXX,INVALID
2023-09-17,Fruits,Grapes,1000.0,465.53,465530.0,XXXX,UPI
2022-05-19,Vegetables,Tomato,11.0,99999.0,50.0,XXXX,INVALID
2021-08-23,Dairy,Milk,10.0,110.61,1106.1,XXXX,Card
2023-10-14,Snacks,Nuts,-5.0,99999.0,-499995.0,CUST9286,Card
2023-01-31,Beverages,Pepsi,11.0,92.51,50.0,XXXX,Cash
2021-09-26,Beverages,Pepsi,-5.0,-10.0,50.0,XXXX,Card
2021-10-21,Frozen,Frozen Pizza,-5.0,99999.0,-499995.0,XXXX,Card
2022-12-03,Dairy,Butter,11.0,99999.0,50.0,XXXX,INVALID
2022-08-16,Beverages,Pepsi,1000.0,-10.0,-10000.0,XXXX,Card
2021-03-18,Beverages,Coke,11.0,99999.0,50.0,CUST8857,UPI
2021-04-30,Frozen,Frozen Fish,1000.0,242.135,50.0,XXXX,Card
2022-08-14,Dairy,Cheese,7.0,242.135,50.0,XXXX,INVALID
2023-03-04,Frozen,Frozen Veg,1000.0,99999.0,99999000.0,XXXX,INVALID
2023-03-15,Bakery,Bread,11.0,99999.0,50.0,CUST1632,Card
2021-05-27,Meat,Lamb,1000.0,-10.0,-10000.0,XXXX,INVALID
2023-08-14,Beverages,Coke,-5.0,242.135,50.0,CUST6108,INVALID
2022-12-16,Snacks,Candy,-5.0,99999.0,-499995.0,XXXX,UPI
2021-08-04,Vegetables,Carrot,11.0,279.39,50.0,XXXX,Cash
2023-02-13,Snacks,Chocolate,4.0,99999.0,399996.0,CUST1905,Card
2022-06-29,Meat,Beef,1000.0,-10.0,-10000.0,XXXX,Cash
2021-09-22,Beverages,Pepsi,19.0,174.83,3321.7700000000004,XXXX,Wallet
2021-07-22,Beverages,Coke,1000.0,377.9,377900.0,CUST1201,Cash
2021-03-21,Vegetables,Onion,13.0,-10.0,-130.0,CUST9039,Wallet
2023-02-10,Dairy,Cream,11.0,217.75,50.0,XXXX,Card
2022-09-07,Dairy,Yogurt,-5.0,-10.0,50.0,XXXX,Wallet
2023-08-06,Vegetables,Onion,13.0,-10.0,-130.0,CUST7086,INVALID
2022-07-30,Frozen,Frozen Veg,1000.0,99999.0,99999000.0,XXXX,Card
2021-03-02,Beverages,Coffee,1000.0,-10.0,-10000.0,XXXX,Wallet
2022-05-10,Snacks,Chocolate,1000.0,99999.0,99999000.0,XXXX,INVALID
2022-06-27,Vegetables,Tomato,-5.0,99999.0,-499995.0,XXXX,INVALID
2022-01-23,Vegetables,Potato,16.0,99999.0,1599984.0,XXXX,Card
2023-01-03,Meat,Pork,11.0,99999.0,50.0,CUST6939,Wallet
2021-01-26,Fruits,Apple,-5.0,138.6,-693.0,CUST7537,Wallet
2022-12-16,Frozen,Frozen Meat,5.0,242.135,50.0,CUST7453,INVALID
2023-08-20,Bakery,Croissant,1000.0,99999.0,99999000.0,XXXX,INVALID
2023-12-30,Vegetables,Carrot,11.0,447.09,50.0,XXXX,INVALID
2022-07-04,Beverages,Pepsi,1000.0,432.64,432640.0,XXXX,Cash
2021-03-08,Fruits,Banana,-5.0,99999.0,-499995.0,XXXX,Card
2021-09-07,Bakery,Croissant,-5.0,99999.0,-499995.0,XXXX,INVALID
2021-11-21,Beverages,Water,19.0,99999.0,1899981.0,CUST7793,Cash
2022-12-12,Dairy,Butter,1000.0,99999.0,99999000.0,XXXX,UPI
2023-10-01,Fruits,Mango,11.0,339.36,50.0,XXXX,Wallet
2022-10-22,Meat,Lamb,13.0,-10.0,-130.0,XXXX,UPI
2021-12-23,Fruits,Orange,11.0,231.26,50.0,XXXX,INVALID
2022-04-19,Vegetables,Tomato,1000.0,242.135,50.0,XXXX,Wallet
2022-08-16,Meat,Fish,12.0,463.63,5563.56,XXXX,Card
2023-07-12,Beverages,Coke,11.0,242.135,50.0,CUST9879,INVALID
2021-07-19,Meat,Chicken,11.0,109.65,50.0,CUST4829,Cash
2023-10-22,Fruits,Grapes,11.0,-10.0,50.0,XXXX,INVALID
2022-02-01,Dairy,Yogurt,10.0,118.69,1186.9,XXXX,Wallet
2021-08-06,Dairy,Cheese,4.0,242.135,50.0,XXXX,Cash
2022-11-09,Bakery,Croissant,-5.0,-10.0,50.0,CUST1304,Card
2022-09-02,Beverages,Juice,-5.0,99999.0,-499995.0,XXXX,Card
2022-06-08,Snacks,Nuts,11.0,101.29,50.0,XXXX,Card
2021-03-31,Dairy,Butter,11.0,175.25,50.0,XXXX,Wallet
2022-09-22,Vegetables,Spinach,1000.0,99999.0,99999000.0,CUST9481,UPI
2022-03-05,Fruits,Apple,1.0,242.135,50.0,XXXX,Card
2022-11-09,Fruits,Orange,1000.0,99999.0,99999000.0,CUST3796,Card
2022-03-09,Snacks,Candy,-5.0,39.15,-195.75,CUST7988,Wallet
2022-02-11,Vegetables,Carrot,11.0,178.23,50.0,XXXX,UPI
2021-10-18,Snacks,Chocolate,1000.0,445.1,445100.0,XXXX,Card
2023-03-12,Meat,Fish,1000.0,242.135,50.0,XXXX,Card
2023-04-07,Bakery,Cake,17.0,99999.0,1699983.0,CUST9371,Card
2021-06-24,Bakery,Donut,1000.0,-10.0,-10000.0,CUST8496,UPI
2023-12-15,Frozen,Frozen Pizza,-5.0,242.135,50.0,XXXX,Card
2022-10-24,Frozen,Frozen Fish,8.0,242.135,50.0,CUST7839,INVALID
2023-02-08,Vegetables,Onion,1000.0,99999.0,99999000.0,CUST5056,UPI
2022-11-24,Meat,Beef,12.0,99999.0,1199988.0,XXXX,Card
2022-01-08,Bakery,Bun,4.0,86.14,344.56,XXXX,INVALID
2023-12-10,Fruits,Grapes,11.0,99999.0,50.0,XXXX,Wallet
2022-06-07,Fruits,Orange,1000.0,242.135,50.0,XXXX,INVALID
2023-01-15,Dairy,Butter,-5.0,242.135,50.0,XXXX,Wallet
2021-07-31,Beverages,Coffee,-5.0,-10.0,50.0,CUST4732,UPI
2023-11-05,Dairy,Butter,17.0,242.135,50.0,CUST6394,UPI
2023-12-28,Beverages,Coke,-5.0,327.42,-1637.1,CUST4561,Card
2023-11-14,Frozen,Ice Cream,1000.0,242.135,50.0,XXXX,Card
2022-07-02,Dairy,Cheese,13.0,-10.0,-130.0,XXXX,Cash
2023-06-22,Dairy,Milk,11.0,242.135,50.0,CUST4113,INVALID
2022-11-15,Beverages,Juice,1000.0,242.135,50.0,XXXX,Wallet
2021-06-03,Snacks,Nuts,1000.0,124.74,124740.0,XXXX,Wallet
2021-10-22,Frozen,Frozen Pizza,2.0,242.135,50.0,CUST2536,Card
2022-09-18,Frozen,Frozen Meat,1000.0,278.21,278210.0,CUST6840,INVALID
2023-07-26,Snacks,Chocolate,1000.0,99999.0,99999000.0,CUST8864,Card
2023-11-17,Snacks,Cookies,13.0,-10.0,-130.0,XXXX,Cash
2022-09-13,Frozen,Ice Cream,3.0,-10.0,-30.0,CUST6697,Cash
2021-01-06,Vegetables,Potato,-5.0,-10.0,50.0,XXXX,Cash
2021-10-22,Vegetables,Onion,1000.0,99999.0,99999000.0,CUST2958,INVALID
2023-09-19,Dairy,Yogurt,1000.0,-10.0,-10000.0,XXXX,Cash
2021-08-10,Frozen,Frozen Pizza,1000.0,242.135,50.0,CUST6589,Wallet
2022-10-02,Beverages,Water,8.0,199.47,1595.76,CUST9089,Card
2022-12-19,Snacks,Chips,11.0,-10.0,50.0,XXXX,UPI
2021-08-19,Meat,Fish,-5.0,34.45,-172.25,XXXX,Card
2021-03-14,Meat,Fish,-5.0,-10.0,50.0,CUST1967,UPI
2021-01-02,Beverages,Coffee,11.0,204.57,50.0,CUST8355,Card
2021-10-09,Fruits,Orange,-5.0,-10.0,50.0,CUST7194,Card
2023-01-25,Dairy,Cream,11.0,242.135,50.0,CUST7128,Wallet
2021-09-23,Vegetables,Onion,11.0,99999.0,50.0,XXXX,Card
2023-05-27,Fruits,Mango,11.0,-10.0,50.0,XXXX,Card
